# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4023027	4024394	-							HUK68_RS18735	1368		old_locus_tag=HUK68_18735
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4023027	4024394	-	WP_175505563.1	WP_175505563.1		ShlB/FhaC/HecB family hemolysin secretion/activation protein			HUK68_RS18735	1368	455	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4024584	4025864	-							HUK68_RS18740	1281		old_locus_tag=HUK68_18740
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4024584	4025864	-	WP_175505564.1	WP_175505564.1		Fe-S oxidoreductase			HUK68_RS18740	1281	426	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4025879	4026943	-							HUK68_RS18745	1065		old_locus_tag=HUK68_18745
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4025879	4026943	-	WP_175505565.1	WP_175505565.1		homocysteine S-methyltransferase family protein			HUK68_RS18745	1065	354	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4026983	4027660	-					alkB		HUK68_RS18750	678		old_locus_tag=HUK68_18750
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4026983	4027660	-	WP_175505898.1	WP_175505898.1		DNA oxidative demethylase AlkB	alkB		HUK68_RS18750	678	225	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4027807	4029666	+					recQ		HUK68_RS18755	1860		old_locus_tag=HUK68_18755
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4027807	4029666	+	WP_175505566.1	WP_175505566.1		DNA helicase RecQ	recQ		HUK68_RS18755	1860	619	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4029769	4031427	+							HUK68_RS18760	1659		old_locus_tag=HUK68_18760
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4029769	4031427	+	WP_175505567.1	WP_175505567.1		acyl-CoA dehydrogenase family protein			HUK68_RS18760	1659	552	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4031556	4033130	+							HUK68_RS18765	1575		old_locus_tag=HUK68_18765
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4031556	4033130	+	WP_175505568.1	WP_175505568.1		DNA alkylation response protein			HUK68_RS18765	1575	524	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4033193	4034392	+							HUK68_RS18770	1200		old_locus_tag=HUK68_18770
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4033193	4034392	+	WP_175505569.1	WP_175505569.1		threonine ammonia-lyase			HUK68_RS18770	1200	399	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4034509	4034655	+							HUK68_RS18775	147		old_locus_tag=HUK68_18775
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4034509	4034655	+	WP_175505570.1	WP_175505570.1		hypothetical protein			HUK68_RS18775	147	48	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4034952	4036817	+							HUK68_RS18780	1866		old_locus_tag=HUK68_18780
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4034952	4036817	+	WP_175505571.1	WP_175505571.1		phosphoenolpyruvate carboxykinase (GTP)			HUK68_RS18780	1866	621	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4037108	4037485	-							HUK68_RS18785	378		old_locus_tag=HUK68_18785
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4037108	4037485	-	WP_244146208.1	WP_244146208.1		hypothetical protein			HUK68_RS18785	378	125	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4037558	4038520	+							HUK68_RS18790	963		old_locus_tag=HUK68_18790
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4037558	4038520	+	WP_175505572.1	WP_175505572.1		LysR family transcriptional regulator			HUK68_RS18790	963	320	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4038585	4039487	-							HUK68_RS18795	903		old_locus_tag=HUK68_18795
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4038585	4039487	-	WP_175505573.1	WP_175505573.1		LysR family transcriptional regulator			HUK68_RS18795	903	300	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4039619	4040710	+							HUK68_RS18800	1092		old_locus_tag=HUK68_18800
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4039619	4040710	+	WP_175505574.1	WP_175505574.1		ring-opening amidohydrolase			HUK68_RS18800	1092	363	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4040734	4040946	+							HUK68_RS18805	213		old_locus_tag=HUK68_18805
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4040734	4040946	+	WP_175505575.1	WP_175505575.1		DUF4089 domain-containing protein			HUK68_RS18805	213	70	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4040943	4042316	+							HUK68_RS18810	1374		old_locus_tag=HUK68_18810
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4040943	4042316	+	WP_175505576.1	WP_175505576.1		AtzE family amidohydrolase			HUK68_RS18810	1374	457	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4042325	4042711	+					hpxZ		HUK68_RS18815	387		old_locus_tag=HUK68_18815
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4042325	4042711	+	WP_175505577.1	WP_175505577.1		oxalurate catabolism protein HpxZ	hpxZ		HUK68_RS18815	387	128	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4042789	4043643	+							HUK68_RS18820	855		old_locus_tag=HUK68_18820
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4042789	4043643	+	WP_175505578.1	WP_175505578.1		metallophosphoesterase			HUK68_RS18820	855	284	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4043767	4044189	+							HUK68_RS18825	423		old_locus_tag=HUK68_18825
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4043767	4044189	+	WP_175505579.1	WP_175505579.1		universal stress protein			HUK68_RS18825	423	140	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4044308	4045021	+							HUK68_RS18830	714		old_locus_tag=HUK68_18830
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4044308	4045021	+	WP_175505580.1	WP_175505580.1		3'-5' exonuclease			HUK68_RS18830	714	237	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4045035	4045541	+							HUK68_RS18835	507		old_locus_tag=HUK68_18835
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4045035	4045541	+	WP_175505581.1	WP_175505581.1		flavin reductase family protein			HUK68_RS18835	507	168	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4045826	4046089	-					minE		HUK68_RS18840	264		old_locus_tag=HUK68_18840
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4045826	4046089	-	WP_175505582.1	WP_175505582.1		cell division topological specificity factor MinE	minE		HUK68_RS18840	264	87	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4046093	4046908	-					minD		HUK68_RS18845	816		old_locus_tag=HUK68_18845
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4046093	4046908	-	WP_175505583.1	WP_175505583.1		septum site-determining protein MinD	minD		HUK68_RS18845	816	271	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4046975	4047736	-					minC		HUK68_RS18850	762		old_locus_tag=HUK68_18850
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4046975	4047736	-	WP_175505584.1	WP_175505584.1		septum site-determining protein MinC	minC		HUK68_RS18850	762	253	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4047930	4050044	-							HUK68_RS18855	2115		old_locus_tag=HUK68_18855
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4047930	4050044	-	WP_175505585.1	WP_175505585.1		acetoacetate--CoA ligase			HUK68_RS18855	2115	704	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4050220	4051509	+							HUK68_RS18860	1290		old_locus_tag=HUK68_18860
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4050220	4051509	+	WP_175505586.1	WP_175505586.1		NCS2 family nucleobase:cation symporter			HUK68_RS18860	1290	429	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4051603	4052361	+							HUK68_RS18865	759		old_locus_tag=HUK68_18865
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4051603	4052361	+	WP_175505587.1	WP_175505587.1		OBAP family protein			HUK68_RS18865	759	252	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4052516	4054030	+							HUK68_RS18870	1515		old_locus_tag=HUK68_18870
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4052516	4054030	+	WP_175505588.1	WP_175505588.1		acetyl-CoA hydrolase/transferase family protein			HUK68_RS18870	1515	504	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4054123	4054545	+							HUK68_RS18875	423		old_locus_tag=HUK68_18875
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4054123	4054545	+	WP_175505589.1	WP_175505589.1		hotdog fold thioesterase			HUK68_RS18875	423	140	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4054517	4055434	-							HUK68_RS18880	918		old_locus_tag=HUK68_18880
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4054517	4055434	-	WP_175505590.1	WP_175505590.1		LysR family transcriptional regulator			HUK68_RS18880	918	305	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4055539	4056513	+							HUK68_RS18885	975		old_locus_tag=HUK68_18885
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4055539	4056513	+	WP_175505591.1	WP_175505591.1		tripartite tricarboxylate transporter substrate binding protein			HUK68_RS18885	975	324	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4056558	4057382	+							HUK68_RS18890	825		old_locus_tag=HUK68_18890
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4056558	4057382	+	WP_175505592.1	WP_175505592.1		substrate-binding domain-containing protein			HUK68_RS18890	825	274	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4057396	4057968	-							HUK68_RS18895	573		old_locus_tag=HUK68_18895
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4057396	4057968	-	WP_175505593.1	WP_175505593.1		cob(I)yrinic acid a,c-diamide adenosyltransferase			HUK68_RS18895	573	190	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4058089	4059513	+							HUK68_RS18900	1425		old_locus_tag=HUK68_18900
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4058089	4059513	+	WP_175505594.1	WP_175505594.1		FAD-binding protein			HUK68_RS18900	1425	474	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4059941	4061209	-							HUK68_RS18905	1269		old_locus_tag=HUK68_18905
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4059941	4061209	-	WP_175505595.1	WP_175505595.1		MFS transporter			HUK68_RS18905	1269	422	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4061274	4062179	+							HUK68_RS18910	906		old_locus_tag=HUK68_18910
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4061274	4062179	+	WP_175505596.1	WP_175505596.1		helix-turn-helix transcriptional regulator			HUK68_RS18910	906	301	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4062320	4062922	+							HUK68_RS18915	603		old_locus_tag=HUK68_18915
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4062320	4062922	+	WP_175505597.1	WP_175505597.1		SEL1-like repeat protein			HUK68_RS18915	603	200	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4062997	4063821	+							HUK68_RS18920	825		old_locus_tag=HUK68_18920
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4062997	4063821	+	WP_175505598.1	WP_175505598.1		hypothetical protein			HUK68_RS18920	825	274	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4063885	4064778	-							HUK68_RS18925	894		old_locus_tag=HUK68_18925
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4063885	4064778	-	WP_175505599.1	WP_175505599.1		LysR family transcriptional regulator			HUK68_RS18925	894	297	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4064899	4066134	+							HUK68_RS18930	1236		old_locus_tag=HUK68_18930
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4064899	4066134	+	WP_175505600.1	WP_175505600.1		MFS transporter			HUK68_RS18930	1236	411	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4066210	4067829	+							HUK68_RS18935	1620		old_locus_tag=HUK68_18935
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4066210	4067829	+	WP_175505601.1	WP_175505601.1		argininosuccinate lyase			HUK68_RS18935	1620	539	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4067839	4069287	-							HUK68_RS18940	1449		old_locus_tag=HUK68_18940
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4067839	4069287	-	WP_244146209.1	WP_244146209.1		lyase family protein			HUK68_RS18940	1449	482	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4069311	4070222	-							HUK68_RS18945	912		old_locus_tag=HUK68_18945
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4069311	4070222	-	WP_175505603.1	WP_175505603.1		ParB/RepB/Spo0J family partition protein			HUK68_RS18945	912	303	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4070227	4070700	-							HUK68_RS18950	474		old_locus_tag=HUK68_18950
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4070227	4070700	-	WP_244146370.1	WP_244146370.1		alpha/beta hydrolase			HUK68_RS18950	474	157	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4070745	4071515	-							HUK68_RS18955	771		old_locus_tag=HUK68_18955
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4070745	4071515	-	WP_175505605.1	WP_175505605.1		AAA family ATPase			HUK68_RS18955	771	256	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4071532	4072146	-							HUK68_RS18960	615		old_locus_tag=HUK68_18960
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4071532	4072146	-	WP_175505606.1	WP_175505606.1		LysE family transporter			HUK68_RS18960	615	204	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4072244	4072903	-					rsmG		HUK68_RS18965	660		old_locus_tag=HUK68_18965
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4072244	4072903	-	WP_175505607.1	WP_175505607.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		HUK68_RS18965	660	219	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4072900	4074873	-					mnmG		HUK68_RS18970	1974		old_locus_tag=HUK68_18970
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4072900	4074873	-	WP_175505608.1	WP_175505608.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		HUK68_RS18970	1974	657	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4075109	4075714	+					gstA		HUK68_RS18975	606		old_locus_tag=HUK68_18975
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4075109	4075714	+	WP_175505609.1	WP_175505609.1		glutathione transferase GstA	gstA		HUK68_RS18975	606	201	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4076006	4077124	+							HUK68_RS18980	1119		old_locus_tag=HUK68_18980
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4076006	4077124	+	WP_175505610.1	WP_175505610.1		alkene reductase			HUK68_RS18980	1119	372	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4077292	4078974	-							HUK68_RS18985	1683		old_locus_tag=HUK68_18985
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4077292	4078974	-	WP_175505611.1	WP_175505611.1		methyl-accepting chemotaxis protein			HUK68_RS18985	1683	560	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4079069	4081327	-							HUK68_RS18990	2259		old_locus_tag=HUK68_18990
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4079069	4081327	-	WP_175505612.1	WP_175505612.1		heavy metal translocating P-type ATPase			HUK68_RS18990	2259	752	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4081484	4081678	+							HUK68_RS18995	195		old_locus_tag=HUK68_18995
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4081484	4081678	+	WP_175505613.1	WP_175505613.1		heavy-metal-associated domain-containing protein			HUK68_RS18995	195	64	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4081732	4082166	+					cueR		HUK68_RS19000	435		old_locus_tag=HUK68_19000
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4081732	4082166	+	WP_175505614.1	WP_175505614.1		Cu(I)-responsive transcriptional regulator	cueR		HUK68_RS19000	435	144	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4082344	4082988	-							HUK68_RS19005	645		old_locus_tag=HUK68_19005
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4082344	4082988	-	WP_244146210.1	WP_244146210.1		TetR/AcrR family transcriptional regulator			HUK68_RS19005	645	214	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4083124	4083981	+							HUK68_RS19010	858		old_locus_tag=HUK68_19010
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4083124	4083981	+	WP_175505616.1	WP_175505616.1		ABC transporter ATP-binding protein			HUK68_RS19010	858	285	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4083978	4084859	+							HUK68_RS19015	882		old_locus_tag=HUK68_19015
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4083978	4084859	+	WP_175505617.1	WP_175505617.1		branched-chain amino acid ABC transporter permease			HUK68_RS19015	882	293	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4084862	4085899	+							HUK68_RS19020	1038		old_locus_tag=HUK68_19020
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4084862	4085899	+	WP_175505618.1	WP_175505618.1		branched-chain amino acid ABC transporter permease			HUK68_RS19020	1038	345	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4085933	4087114	+							HUK68_RS19025	1182		old_locus_tag=HUK68_19025
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4085933	4087114	+	WP_175505619.1	WP_175505619.1		ABC transporter substrate-binding protein			HUK68_RS19025	1182	393	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4087131	4087958	+							HUK68_RS19030	828		old_locus_tag=HUK68_19030
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4087131	4087958	+	WP_175505620.1	WP_175505620.1		ABC transporter ATP-binding protein			HUK68_RS19030	828	275	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4087971	4089797	+							HUK68_RS19035	1827		old_locus_tag=HUK68_19035
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4087971	4089797	+	WP_175505621.1	WP_175505621.1		AMP-binding protein			HUK68_RS19035	1827	608	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4089968	4091155	+							HUK68_RS19040	1188		old_locus_tag=HUK68_19040
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4089968	4091155	+	WP_175505622.1	WP_175505622.1		acetyl-CoA C-acyltransferase family protein			HUK68_RS19040	1188	395	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4091358	4092404	-							HUK68_RS19045	1047		old_locus_tag=HUK68_19045
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4091358	4092404	-	WP_175505623.1	WP_175505623.1		recombination-associated protein RdgC			HUK68_RS19045	1047	348	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4092700	4093287	+							HUK68_RS19050	588		old_locus_tag=HUK68_19050
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4092700	4093287	+	WP_175505624.1	WP_175505624.1		Spy/CpxP family protein refolding chaperone			HUK68_RS19050	588	195	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4093500	4094075	+							HUK68_RS19055	576		old_locus_tag=HUK68_19055
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4093500	4094075	+	WP_175505625.1	WP_175505625.1		acyloxyacyl hydrolase			HUK68_RS19055	576	191	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4094240	4094566	+							HUK68_RS19060	327		old_locus_tag=HUK68_19060
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4094240	4094566	+	WP_175505626.1	WP_175505626.1		hypothetical protein			HUK68_RS19060	327	108	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4095543	4097705	-					dinG		HUK68_RS19065	2163		old_locus_tag=HUK68_19065
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4095543	4097705	-	WP_175505627.1	WP_175505627.1		ATP-dependent DNA helicase DinG	dinG		HUK68_RS19065	2163	720	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4098659	4099900	+							HUK68_RS19070	1242		old_locus_tag=HUK68_19070
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4098659	4099900	+	WP_175505628.1	WP_175505628.1		GGDEF domain-containing protein			HUK68_RS19070	1242	413	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4100270	4107871	+							HUK68_RS19075	7602		old_locus_tag=HUK68_19075
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4100270	4107871	+	WP_175505629.1	WP_175505629.1		type I polyketide synthase			HUK68_RS19075	7602	2533	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4107871	4109220	+							HUK68_RS19080	1350		old_locus_tag=HUK68_19080
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4107871	4109220	+	WP_175505630.1	WP_175505630.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			HUK68_RS19080	1350	449	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4109227	4110066	+							HUK68_RS19085	840		old_locus_tag=HUK68_19085
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4109227	4110066	+	WP_175505631.1	WP_175505631.1		2-oxo acid dehydrogenase subunit E2			HUK68_RS19085	840	279	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4110181	4110864	+							HUK68_RS19090	684		old_locus_tag=HUK68_19090
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4110181	4110864	+	WP_175505632.1	WP_175505632.1		TerC family protein			HUK68_RS19090	684	227	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4111048	4112571	-							HUK68_RS19095	1524		old_locus_tag=HUK68_19095
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4111048	4112571	-	WP_244146211.1	WP_244146211.1		LTA synthase family protein			HUK68_RS19095	1524	507	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4112564	4113334	-							HUK68_RS19100	771		old_locus_tag=HUK68_19100
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4112564	4113334	-	WP_175505633.1	WP_175505633.1		SDR family NAD(P)-dependent oxidoreductase			HUK68_RS19100	771	256	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4113325	4114545	-							HUK68_RS19105	1221		old_locus_tag=HUK68_19105
CDS	with_protein	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4113325	4114545	-	WP_244146212.1	WP_244146212.1		capsular biosynthesis protein			HUK68_RS19105	1221	406	
gene	protein_coding	GCF_013363755.1	Primary Assembly	chromosome		NZ_CP054840.1	4114551	4115522	-							HUK68_RS19110	972		old_locus_tag=HUK68_19110
