# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3196973	3197872	+							CBP33_RS14950	900		old_locus_tag=CBP33_14940
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3196973	3197872	+	WP_086913237.1	WP_086913237.1		LysR substrate-binding domain-containing protein			CBP33_RS14950	900	299	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3197924	3198202	-							CBP33_RS14955	279		old_locus_tag=CBP33_14945
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3197924	3198202	-	WP_086914176.1	WP_086914176.1		hypothetical protein			CBP33_RS14955	279	92	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3198274	3199581	+					hemA		CBP33_RS14960	1308		old_locus_tag=CBP33_14950
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3198274	3199581	+	WP_086913238.1	WP_086913238.1		glutamyl-tRNA reductase	hemA		CBP33_RS14960	1308	435	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3199687	3200007	+							CBP33_RS14965	321		old_locus_tag=CBP33_14955
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3199687	3200007	+	WP_086913239.1	WP_086913239.1		hypothetical protein			CBP33_RS14965	321	106	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3200101	3201189	+					prfA		CBP33_RS14970	1089		old_locus_tag=CBP33_14960
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3200101	3201189	+	WP_086913240.1	WP_086913240.1		peptide chain release factor 1	prfA		CBP33_RS14970	1089	362	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3201264	3202106	+					prmC		CBP33_RS14975	843		old_locus_tag=CBP33_14965
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3201264	3202106	+	WP_086913241.1	WP_086913241.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		CBP33_RS14975	843	280	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3202155	3202478	+					grxD		CBP33_RS14980	324		old_locus_tag=CBP33_14970
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3202155	3202478	+	WP_086914177.1	WP_086914177.1		Grx4 family monothiol glutaredoxin	grxD		CBP33_RS14980	324	107	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3202651	3203658	+							CBP33_RS14985	1008		old_locus_tag=CBP33_14975
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3202651	3203658	+	WP_086913242.1	WP_086913242.1		AAA family ATPase			CBP33_RS14985	1008	335	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3203783	3205126	+							CBP33_RS14990	1344		old_locus_tag=CBP33_14980
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3203783	3205126	+	WP_086913243.1	WP_086913243.1		hemolysin family protein			CBP33_RS14990	1344	447	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3205172	3205867	-							CBP33_RS14995	696		old_locus_tag=CBP33_14985
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3205172	3205867	-	WP_236749164.1	WP_236749164.1		transglycosylase SLT domain-containing protein			CBP33_RS14995	696	231	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3205864	3207606	-							CBP33_RS15000	1743		old_locus_tag=CBP33_14990
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3205864	3207606	-	WP_086913244.1	WP_086913244.1		proline--tRNA ligase			CBP33_RS15000	1743	580	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3207699	3208379	+							CBP33_RS15005	681		old_locus_tag=CBP33_14995
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3207699	3208379	+	WP_086913245.1	WP_086913245.1		RNA pyrophosphohydrolase			CBP33_RS15005	681	226	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3208497	3209639	-					proB		CBP33_RS15010	1143		old_locus_tag=CBP33_15000
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3208497	3209639	-	WP_086913246.1	WP_086913246.1		glutamate 5-kinase	proB		CBP33_RS15010	1143	380	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3209733	3210803	-					obgE		CBP33_RS15015	1071		old_locus_tag=CBP33_15005
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3209733	3210803	-	WP_086913247.1	WP_086913247.1		GTPase ObgE	obgE		CBP33_RS15015	1071	356	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3210971	3211228	-					rpmA		CBP33_RS15020	258		old_locus_tag=CBP33_15010
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3210971	3211228	-	WP_008905145.1	WP_008905145.1		50S ribosomal protein L27	rpmA		CBP33_RS15020	258	85	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3211244	3211555	-					rplU		CBP33_RS15025	312		old_locus_tag=CBP33_15015
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3211244	3211555	-	WP_024814187.1	WP_024814187.1		50S ribosomal protein L21	rplU		CBP33_RS15025	312	103	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3211786	3212715	+							CBP33_RS15030	930		old_locus_tag=CBP33_15020
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3211786	3212715	+	WP_086914179.1	WP_086914179.1		polyprenyl synthetase family protein			CBP33_RS15030	930	309	
gene	tRNA	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3212762	3212838	+							CBP33_RS15035	77		old_locus_tag=CBP33_15025
tRNA		GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3212762	3212838	+				tRNA-Pro			CBP33_RS15035	77		anticodon=CGG
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3212963	3214699	+					pilB		CBP33_RS15040	1737		old_locus_tag=CBP33_15030
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3212963	3214699	+	WP_086913248.1	WP_086913248.1		type IV-A pilus assembly ATPase PilB	pilB		CBP33_RS15040	1737	578	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3214720	3215940	+							CBP33_RS15045	1221		old_locus_tag=CBP33_15035
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3214720	3215940	+	WP_086913249.1	WP_086913249.1		type II secretion system F family protein			CBP33_RS15045	1221	406	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3215940	3216818	+							CBP33_RS15050	879		old_locus_tag=CBP33_15040
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3215940	3216818	+	WP_086913250.1	WP_086913250.1		A24 family peptidase			CBP33_RS15050	879	292	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3216821	3217429	+					coaE		CBP33_RS15055	609		old_locus_tag=CBP33_15045
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3216821	3217429	+	WP_086913251.1	WP_086913251.1		dephospho-CoA kinase	coaE		CBP33_RS15055	609	202	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3217515	3218270	+					zapD		CBP33_RS15060	756		old_locus_tag=CBP33_15050
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3217515	3218270	+	WP_086913252.1	WP_086913252.1		cell division protein ZapD	zapD		CBP33_RS15060	756	251	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3218284	3218502	+							CBP33_RS15065	219		old_locus_tag=CBP33_15055
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3218284	3218502	+	WP_086913253.1	WP_086913253.1		DNA gyrase inhibitor YacG			CBP33_RS15065	219	72	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3218594	3218953	-							CBP33_RS15070	360		old_locus_tag=CBP33_15060
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3218594	3218953	-	WP_236749271.1	WP_236749271.1		NUDIX domain-containing protein			CBP33_RS15070	360	119	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3219006	3219878	-							CBP33_RS15075	873		old_locus_tag=CBP33_15065
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3219006	3219878	-	WP_086913255.1	WP_086913255.1		ATP-binding protein			CBP33_RS15075	873	290	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3219936	3221165	-					argJ		CBP33_RS15080	1230		old_locus_tag=CBP33_15070
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3219936	3221165	-	WP_086913256.1	WP_086913256.1		bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	argJ		CBP33_RS15080	1230	409	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3221263	3224016	-					secA		CBP33_RS15085	2754		old_locus_tag=CBP33_15075
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3221263	3224016	-	WP_086913257.1	WP_086913257.1		preprotein translocase subunit SecA	secA		CBP33_RS15085	2754	917	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3224245	3224544	+							CBP33_RS15090	300		old_locus_tag=CBP33_15080
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3224245	3224544	+	WP_086913258.1	WP_086913258.1		hypothetical protein			CBP33_RS15090	300	99	
gene	tRNA	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3224593	3224668	-							CBP33_RS15095	76		old_locus_tag=CBP33_15085
tRNA		GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3224593	3224668	-				tRNA-Thr			CBP33_RS15095	76		anticodon=TGT
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3224721	3225236	-							CBP33_RS15100	516		old_locus_tag=CBP33_15090
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3224721	3225236	-	WP_086913259.1	WP_086913259.1		ClpXP protease specificity-enhancing factor			CBP33_RS15100	516	171	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3225283	3225894	-							CBP33_RS15105	612		old_locus_tag=CBP33_15095
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3225283	3225894	-	WP_086913260.1	WP_086913260.1		glutathione S-transferase N-terminal domain-containing protein			CBP33_RS15105	612	203	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3225996	3226757	-							CBP33_RS15110	762		old_locus_tag=CBP33_15100
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3225996	3226757	-	WP_086913261.1	WP_086913261.1		cytochrome c1			CBP33_RS15110	762	253	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3226776	3228191	-							CBP33_RS15115	1416		old_locus_tag=CBP33_15105
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3226776	3228191	-	WP_086913262.1	WP_086913262.1		cytochrome bc complex cytochrome b subunit			CBP33_RS15115	1416	471	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3228203	3228799	-					petA		CBP33_RS15120	597		old_locus_tag=CBP33_15110
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3228203	3228799	-	WP_086913263.1	WP_086913263.1		ubiquinol-cytochrome c reductase iron-sulfur subunit	petA		CBP33_RS15120	597	198	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3228944	3229372	+					mscL		CBP33_RS15125	429		old_locus_tag=CBP33_15115
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3228944	3229372	+	WP_086913264.1	WP_086913264.1		large conductance mechanosensitive channel protein MscL	mscL		CBP33_RS15125	429	142	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3229451	3230479	-					pdxA		CBP33_RS15130	1029		old_locus_tag=CBP33_15120
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3229451	3230479	-	WP_086913265.1	WP_086913265.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		CBP33_RS15130	1029	342	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3230577	3231356	-							CBP33_RS15135	780		old_locus_tag=CBP33_15125
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3230577	3231356	-	WP_086913266.1	WP_086913266.1		Nif3-like dinuclear metal center hexameric protein			CBP33_RS15135	780	259	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3231479	3233461	-							CBP33_RS15140	1983		old_locus_tag=CBP33_15130
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3231479	3233461	-	WP_086913267.1	WP_086913267.1		TRAP transporter large permease subunit			CBP33_RS15140	1983	660	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3233461	3234078	-							CBP33_RS15145	618		old_locus_tag=CBP33_15135
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3233461	3234078	-	WP_086913268.1	WP_086913268.1		TRAP transporter small permease subunit			CBP33_RS15145	618	205	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3234154	3235269	-							CBP33_RS15150	1116		old_locus_tag=CBP33_15140
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3234154	3235269	-	WP_086913269.1	WP_086913269.1		TRAP transporter substrate-binding protein			CBP33_RS15150	1116	371	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3235548	3236693	+							CBP33_RS15155	1146		old_locus_tag=CBP33_15145
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3235548	3236693	+	WP_086913270.1	WP_086913270.1		trypsin-like peptidase domain-containing protein			CBP33_RS15155	1146	381	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3236807	3237604	-					tatC		CBP33_RS15160	798		old_locus_tag=CBP33_15150
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3236807	3237604	-	WP_086913271.1	WP_086913271.1		twin-arginine translocase subunit TatC	tatC		CBP33_RS15160	798	265	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3237658	3238119	-					tatB		CBP33_RS15165	462		old_locus_tag=CBP33_15155
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3237658	3238119	-	WP_086913272.1	WP_086913272.1		Sec-independent protein translocase protein TatB	tatB		CBP33_RS15165	462	153	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3238140	3238382	-					tatA		CBP33_RS15170	243		old_locus_tag=CBP33_15160
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3238140	3238382	-	WP_086913273.1	WP_086913273.1		Sec-independent protein translocase subunit TatA	tatA		CBP33_RS15170	243	80	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3238472	3238828	-							CBP33_RS15175	357		old_locus_tag=CBP33_15165
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3238472	3238828	-	WP_086913274.1	WP_086913274.1		histidine triad nucleotide-binding protein			CBP33_RS15175	357	118	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3238874	3239905	-							CBP33_RS15180	1032		old_locus_tag=CBP33_15170
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3238874	3239905	-	WP_086913275.1	WP_086913275.1		patatin-like phospholipase family protein			CBP33_RS15180	1032	343	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3239898	3240284	-							CBP33_RS15185	387		old_locus_tag=CBP33_15175
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3239898	3240284	-	WP_086913276.1	WP_086913276.1		hypothetical protein			CBP33_RS15185	387	128	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3240281	3240679	-							CBP33_RS15190	399		old_locus_tag=CBP33_15180
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3240281	3240679	-	WP_086913277.1	WP_086913277.1		phosphoribosyl-ATP diphosphatase			CBP33_RS15190	399	132	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3240684	3241073	-					hisI		CBP33_RS15195	390		old_locus_tag=CBP33_15185
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3240684	3241073	-	WP_086914180.1	WP_086914180.1		phosphoribosyl-AMP cyclohydrolase	hisI		CBP33_RS15195	390	129	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3241196	3241996	-					hisF		CBP33_RS15200	801		old_locus_tag=CBP33_15190
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3241196	3241996	-	WP_086913278.1	WP_086913278.1		imidazole glycerol phosphate synthase subunit HisF	hisF		CBP33_RS15200	801	266	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3242082	3243092	-					galE		CBP33_RS15205	1011		old_locus_tag=CBP33_15195
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3242082	3243092	-	WP_086914181.1	WP_086914181.1		UDP-glucose 4-epimerase GalE	galE		CBP33_RS15205	1011	336	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3243403	3244833	+							CBP33_RS15210	1431		old_locus_tag=CBP33_15200
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3243403	3244833	+	WP_236749165.1	WP_236749165.1		diguanylate cyclase			CBP33_RS15210	1431	476	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3244838	3246163	+							CBP33_RS15215	1326		old_locus_tag=CBP33_15205
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3244838	3246163	+	WP_086913279.1	WP_086913279.1		glycosyltransferase family 2 protein			CBP33_RS15215	1326	441	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3246195	3248291	+							CBP33_RS15220	2097		old_locus_tag=CBP33_15210
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3246195	3248291	+	WP_236749166.1	WP_236749166.1		TolC family protein			CBP33_RS15220	2097	698	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3248288	3249343	+							CBP33_RS15225	1056		old_locus_tag=CBP33_15215
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3248288	3249343	+	WP_086913280.1	WP_086913280.1		HlyD family secretion protein			CBP33_RS15225	1056	351	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3249425	3250306	-							CBP33_RS15230	882		old_locus_tag=CBP33_15220
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3249425	3250306	-	WP_086913281.1	WP_086913281.1		D-hexose-6-phosphate mutarotase			CBP33_RS15230	882	293	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3250296	3251042	-					hisA		CBP33_RS15235	747		old_locus_tag=CBP33_15225
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3250296	3251042	-	WP_086913282.1	WP_086913282.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA		CBP33_RS15235	747	248	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3251106	3251774	-					hisH		CBP33_RS15240	669		old_locus_tag=CBP33_15230
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3251106	3251774	-	WP_086913283.1	WP_086913283.1		imidazole glycerol phosphate synthase subunit HisH	hisH		CBP33_RS15240	669	222	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3251827	3252462	-					hisB		CBP33_RS15245	636		old_locus_tag=CBP33_15235
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3251827	3252462	-	WP_086913284.1	WP_086913284.1		imidazoleglycerol-phosphate dehydratase HisB	hisB		CBP33_RS15245	636	211	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3252459	3253595	-							CBP33_RS15250	1137		old_locus_tag=CBP33_15240
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3252459	3253595	-	WP_086913285.1	WP_086913285.1		histidinol-phosphate transaminase			CBP33_RS15250	1137	378	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3253683	3255023	-					hisD		CBP33_RS15255	1341		old_locus_tag=CBP33_15245
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3253683	3255023	-	WP_086913286.1	WP_086913286.1		histidinol dehydrogenase	hisD		CBP33_RS15255	1341	446	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3255044	3255691	-					hisG		CBP33_RS15260	648		old_locus_tag=CBP33_15250
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3255044	3255691	-	WP_086914184.1	WP_086914184.1		ATP phosphoribosyltransferase	hisG		CBP33_RS15260	648	215	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3255694	3256968	-					murA		CBP33_RS15265	1275		old_locus_tag=CBP33_15255
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3255694	3256968	-	WP_086913287.1	WP_086913287.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		CBP33_RS15265	1275	424	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3257062	3257304	-							CBP33_RS15270	243		old_locus_tag=CBP33_15260
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3257062	3257304	-	WP_086913288.1	WP_086913288.1		BolA family transcriptional regulator			CBP33_RS15270	243	80	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3257306	3258061	-							CBP33_RS15275	756		old_locus_tag=CBP33_15265
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3257306	3258061	-	WP_086913289.1	WP_086913289.1		ABC transporter permease			CBP33_RS15275	756	251	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3258058	3258996	-							CBP33_RS15280	939		old_locus_tag=CBP33_15270
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3258058	3258996	-	WP_086914185.1	WP_086914185.1		ABC transporter ATP-binding protein			CBP33_RS15280	939	312	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3259101	3259373	-							CBP33_RS15285	273		old_locus_tag=CBP33_15275
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3259101	3259373	-	WP_086913290.1	WP_086913290.1		STAS domain-containing protein			CBP33_RS15285	273	90	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3259390	3260034	-							CBP33_RS15290	645		old_locus_tag=CBP33_15280
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3259390	3260034	-	WP_086914186.1	WP_086914186.1		ABC transporter substrate-binding protein			CBP33_RS15290	645	214	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3260164	3260949	-							CBP33_RS15295	786		old_locus_tag=CBP33_15285
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3260164	3260949	-	WP_086914187.1	WP_086914187.1		VacJ family lipoprotein			CBP33_RS15295	786	261	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3260958	3261446	-					mlaD		CBP33_RS15300	489		old_locus_tag=CBP33_15290
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3260958	3261446	-	WP_086913291.1	WP_086913291.1		outer membrane lipid asymmetry maintenance protein MlaD	mlaD		CBP33_RS15300	489	162	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3261480	3262262	-					mlaE		CBP33_RS15305	783		old_locus_tag=CBP33_15295
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3261480	3262262	-	WP_086913292.1	WP_086913292.1		lipid asymmetry maintenance ABC transporter permease subunit MlaE	mlaE		CBP33_RS15305	783	260	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3262259	3263092	-							CBP33_RS15310	834		old_locus_tag=CBP33_15300
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3262259	3263092	-	WP_086913293.1	WP_086913293.1		ABC transporter ATP-binding protein			CBP33_RS15310	834	277	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3263417	3264169	-							CBP33_RS15315	753		old_locus_tag=CBP33_15305
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3263417	3264169	-	WP_204246743.1	WP_204246743.1		amino acid ABC transporter ATP-binding protein			CBP33_RS15315	753	250	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3264204	3264857	-							CBP33_RS15320	654		old_locus_tag=CBP33_15310
