# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3985232	3986212	+						69635462	APS58_RS18230	981		old_locus_tag=APS58_3682
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3985232	3986212	+	WP_011796370.1	WP_011796370.1		D-glycerate dehydrogenase		69635462	APS58_RS18230	981	326	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3986276	3987700	+					rmuC	69635463	APS58_RS18235	1425		old_locus_tag=APS58_3683
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3986276	3987700	+	WP_011796369.1	WP_011796369.1		DNA recombination protein RmuC	rmuC	69635463	APS58_RS18235	1425	474	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3987702	3988946	+						69635464	APS58_RS18240	1245		old_locus_tag=APS58_3684
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3987702	3988946	+	WP_046060081.1	WP_046060081.1		MFS transporter		69635464	APS58_RS18240	1245	414	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3988864	3989700	-						69635465	APS58_RS18245	837		old_locus_tag=APS58_3685
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3988864	3989700	-	WP_011796367.1	WP_011796367.1		hypothetical protein		69635465	APS58_RS18245	837	278	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3989835	3990698	-						69635466	APS58_RS18250	864		old_locus_tag=APS58_3687
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3989835	3990698	-	WP_041828074.1	WP_041828074.1		TIGR00730 family Rossman fold protein		69635466	APS58_RS18250	864	287	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3990769	3991149	-					crcB	69635467	APS58_RS18255	381		old_locus_tag=APS58_3688
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3990769	3991149	-	WP_011796365.1	WP_011796365.1		fluoride efflux transporter CrcB	crcB	69635467	APS58_RS18255	381	126	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3991189	3992502	-						69635468	APS58_RS18260	1314		old_locus_tag=APS58_3689
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3991189	3992502	-	WP_011796364.1	WP_011796364.1		TRAP transporter large permease subunit		69635468	APS58_RS18260	1314	437	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3992588	3993121	-						69635469	APS58_RS18265	534		old_locus_tag=APS58_3690
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3992588	3993121	-	WP_011796363.1	WP_011796363.1		TRAP transporter small permease		69635469	APS58_RS18265	534	177	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3993129	3994130	-						69635470	APS58_RS18270	1002		old_locus_tag=APS58_3691
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3993129	3994130	-	WP_017438585.1	WP_017438585.1		TRAP transporter substrate-binding protein		69635470	APS58_RS18270	1002	333	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3994330	3996138	-						69635471	APS58_RS18275	1809		old_locus_tag=APS58_3692
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3994330	3996138	-	WP_011796361.1	WP_011796361.1		peptidase M14		69635471	APS58_RS18275	1809	602	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3996295	3999957	+						69635472	APS58_RS18280	3663		old_locus_tag=APS58_3693
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	3996295	3999957	+	WP_011796360.1	WP_011796360.1		hydantoinase B/oxoprolinase family protein		69635472	APS58_RS18280	3663	1220	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4000012	4000383	-						69635473	APS58_RS18285	372		old_locus_tag=APS58_3694
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4000012	4000383	-	WP_011796359.1	WP_011796359.1		monovalent cation/H(+) antiporter subunit G		69635473	APS58_RS18285	372	123	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4000380	4000670	-						69635474	APS58_RS18290	291		old_locus_tag=APS58_3695
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4000380	4000670	-	WP_011796358.1	WP_011796358.1		K+/H+ antiporter subunit F		69635474	APS58_RS18290	291	96	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4000667	4001161	-						69635475	APS58_RS18295	495		old_locus_tag=APS58_3696
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4000667	4001161	-	WP_011796357.1	WP_011796357.1		Na+/H+ antiporter subunit E		69635475	APS58_RS18295	495	164	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4001158	4002963	-						69635476	APS58_RS18300	1806		old_locus_tag=APS58_3697
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4001158	4002963	-	WP_011796356.1	WP_011796356.1		monovalent cation/H+ antiporter subunit D		69635476	APS58_RS18300	1806	601	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4003016	4003381	-						69635477	APS58_RS18305	366		old_locus_tag=APS58_3698
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4003016	4003381	-	WP_011796355.1	WP_011796355.1		Na+/H+ antiporter subunit C		69635477	APS58_RS18305	366	121	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4003381	4006401	-						69635478	APS58_RS18310	3021		old_locus_tag=APS58_3699
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4003381	4006401	-	WP_011796354.1	WP_011796354.1		monovalent cation/H+ antiporter subunit A		69635478	APS58_RS18310	3021	1006	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4006513	4007670	-					lapB	69635479	APS58_RS18315	1158		old_locus_tag=APS58_3700
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4006513	4007670	-	WP_011796353.1	WP_011796353.1		lipopolysaccharide assembly protein LapB	lapB	69635479	APS58_RS18315	1158	385	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4007660	4008004	-						69635480	APS58_RS18320	345		old_locus_tag=APS58_3701
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4007660	4008004	-	WP_011796352.1	WP_011796352.1		LapA family protein		69635480	APS58_RS18320	345	114	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4008088	4008417	-						69635481	APS58_RS18325	330		old_locus_tag=APS58_3702
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4008088	4008417	-	WP_011796351.1	WP_011796351.1		integration host factor subunit beta		69635481	APS58_RS18325	330	109	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4008605	4010290	-					rpsA	69635482	APS58_RS18330	1686		old_locus_tag=APS58_3703
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4008605	4010290	-	WP_011796350.1	WP_011796350.1		30S ribosomal protein S1	rpsA	69635482	APS58_RS18330	1686	561	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4010447	4012486	-						69635483	APS58_RS18335	2040		old_locus_tag=APS58_3704
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4010447	4012486	-	WP_011796349.1	WP_011796349.1		bifunctional 3-phosphoshikimate 1-carboxyvinyltransferase/cytidylate kinase		69635483	APS58_RS18335	2040	679	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4012500	4013339	-						69635484	APS58_RS18340	840		old_locus_tag=APS58_3705
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4012500	4013339	-	WP_046060166.1	WP_046060166.1		prephenate dehydrogenase/arogenate dehydrogenase family protein		69635484	APS58_RS18340	840	279	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4013393	4014493	-					pheA	69635485	APS58_RS18345	1101		old_locus_tag=APS58_3706
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4013393	4014493	-	WP_011796347.1	WP_011796347.1		prephenate dehydratase	pheA	69635485	APS58_RS18345	1101	366	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4014543	4015652	-					serC	69635486	APS58_RS18350	1110		old_locus_tag=APS58_3707
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4014543	4015652	-	WP_011796346.1	WP_011796346.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC	69635486	APS58_RS18350	1110	369	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4015743	4018403	-					gyrA	69635487	APS58_RS18355	2661		old_locus_tag=APS58_3708
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4015743	4018403	-	WP_017438026.1	WP_017438026.1		DNA gyrase subunit A	gyrA	69635487	APS58_RS18355	2661	886	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4018662	4019297	+						69635488	APS58_RS18360	636		old_locus_tag=APS58_3709
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4018662	4019297	+	WP_228194031.1	WP_228194031.1		OmpA family protein		69635488	APS58_RS18360	636	211	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4019380	4020096	+						69635489	APS58_RS18365	717		old_locus_tag=APS58_3710
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4019380	4020096	+	WP_011796343.1	WP_011796343.1		bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase		69635489	APS58_RS18365	717	238	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4020096	4020779	+					gph	69635490	APS58_RS18370	684		old_locus_tag=APS58_3711
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4020096	4020779	+	WP_011796342.1	WP_011796342.1		phosphoglycolate phosphatase	gph	69635490	APS58_RS18370	684	227	
gene	tmRNA	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4020792	4021170	+					ssrA	69635491	APS58_RS18375	379		old_locus_tag=APS58_3712
tmRNA		GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4020792	4021170	+				transfer-messenger RNA	ssrA	69635491	APS58_RS18375	379		
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4021301	4021879	+						69635492	APS58_RS18380	579		old_locus_tag=APS58_3713
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4021301	4021879	+	WP_011796341.1	WP_011796341.1		SGNH/GDSL hydrolase family protein		69635492	APS58_RS18380	579	192	
gene	pseudogene	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4021880	4023324	-						69635493	APS58_RS18385	1445		pseudo;old_locus_tag=APS58_3714
CDS	without_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4021880	4023324	-				sensor histidine kinase		69635493	APS58_RS18385	1445		pseudo
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4023314	4024006	-						69635494	APS58_RS18390	693		old_locus_tag=APS58_3715
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4023314	4024006	-	WP_011796339.1	WP_011796339.1		response regulator transcription factor		69635494	APS58_RS18390	693	230	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4024165	4024587	+						69635495	APS58_RS18395	423		old_locus_tag=APS58_3716
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4024165	4024587	+	WP_011796338.1	WP_011796338.1		tripartite tricarboxylate transporter TctB family protein		69635495	APS58_RS18395	423	140	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4024606	4026123	+						69635496	APS58_RS18400	1518		old_locus_tag=APS58_3717
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4024606	4026123	+	WP_011796337.1	WP_011796337.1		tripartite tricarboxylate transporter permease		69635496	APS58_RS18400	1518	505	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4026255	4027271	+						69635497	APS58_RS18405	1017		old_locus_tag=APS58_3718
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4026255	4027271	+	WP_011796336.1	WP_011796336.1		tripartite tricarboxylate transporter substrate binding protein		69635497	APS58_RS18405	1017	338	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4027319	4027696	+						69635498	APS58_RS18410	378		old_locus_tag=APS58_3719
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4027319	4027696	+	WP_011796335.1	WP_011796335.1		hypothetical protein		69635498	APS58_RS18410	378	125	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4027811	4029880	+						69635499	APS58_RS18415	2070		old_locus_tag=APS58_3720
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4027811	4029880	+	WP_116212353.1	WP_116212353.1		TonB-dependent receptor		69635499	APS58_RS18415	2070	689	
gene	pseudogene	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4029957	4030792	-						69635500	APS58_RS18420	836		pseudo;old_locus_tag=APS58_3721
CDS	without_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4029957	4030792	-				substrate-binding domain-containing protein		69635500	APS58_RS18420	836		pseudo
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4031209	4032096	+						69635501	APS58_RS18425	888		old_locus_tag=APS58_3722
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4031209	4032096	+	WP_029413430.1	WP_029413430.1		trypsin-like serine protease		69635501	APS58_RS18425	888	295	
gene	pseudogene	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4032202	4032400	+						69636360	APS58_RS22870	199		partial;pseudo;old_locus_tag=APS58_3723
CDS	without_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4032202	4032400	+				transposase		69636360	APS58_RS22870	199		partial;pseudo
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4032475	4032984	-						69635502	APS58_RS18435	510		
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4032475	4032984	-	WP_011796331.1	WP_011796331.1		hypothetical protein		69635502	APS58_RS18435	510	169	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4032985	4033905	-						69635503	APS58_RS18440	921		old_locus_tag=APS58_3724
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4032985	4033905	-	WP_011796330.1	WP_011796330.1		hypothetical protein		69635503	APS58_RS18440	921	306	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4034649	4035407	-						69636280	APS58_RS22445	759		old_locus_tag=APS58_3726
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4034649	4035407	-	WP_046060082.1	WP_046060082.1		hypothetical protein		69636280	APS58_RS22445	759	252	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4035404	4035775	-						69635504	APS58_RS18450	372		
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4035404	4035775	-	WP_133246113.1	WP_133246113.1		hypothetical protein		69635504	APS58_RS18450	372	123	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4035775	4036983	-						69635505	APS58_RS18455	1209		old_locus_tag=APS58_3727
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4035775	4036983	-	WP_133246112.1	WP_133246112.1		hypothetical protein		69635505	APS58_RS18455	1209	402	
gene	tRNA	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4037197	4037286	-						69635506	APS58_RS18460	90		old_locus_tag=APS58_3728
tRNA		GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4037197	4037286	-				tRNA-Ser		69635506	APS58_RS18460	90		anticodon=GGA
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4037395	4038309	-						69635507	APS58_RS18465	915		old_locus_tag=APS58_3729
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4037395	4038309	-	WP_011796327.1	WP_011796327.1		paraslipin		69635507	APS58_RS18465	915	304	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4038449	4038892	-						69635508	APS58_RS18470	444		old_locus_tag=APS58_3730
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4038449	4038892	-	WP_011796326.1	WP_011796326.1		NfeD family protein		69635508	APS58_RS18470	444	147	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4039047	4041428	+						69635509	APS58_RS18475	2382		old_locus_tag=APS58_3731
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4039047	4041428	+	WP_011796325.1	WP_011796325.1		arginine/lysine/ornithine decarboxylase		69635509	APS58_RS18475	2382	793	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4041603	4042163	+						69635510	APS58_RS18480	561		old_locus_tag=APS58_3732
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4041603	4042163	+	WP_011796324.1	WP_011796324.1		fasciclin domain-containing protein		69635510	APS58_RS18480	561	186	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4042331	4043128	-					fabI	69635511	APS58_RS18485	798		old_locus_tag=APS58_3733
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4042331	4043128	-	WP_011796323.1	WP_011796323.1		enoyl-ACP reductase FabI	fabI	69635511	APS58_RS18485	798	265	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4043275	4045092	+						69635512	APS58_RS18490	1818		old_locus_tag=APS58_3734
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4043275	4045092	+	WP_017438303.1	WP_017438303.1		extracellular solute-binding protein		69635512	APS58_RS18490	1818	605	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4045319	4046362	+					yejB	69635513	APS58_RS18495	1044		old_locus_tag=APS58_3735
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4045319	4046362	+	WP_011796321.1	WP_011796321.1		microcin C ABC transporter permease YejB	yejB	69635513	APS58_RS18495	1044	347	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4046367	4047458	+						69635514	APS58_RS18500	1092		old_locus_tag=APS58_3736
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4046367	4047458	+	WP_011796320.1	WP_011796320.1		ABC transporter permease		69635514	APS58_RS18500	1092	363	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4047697	4049409	+						69635515	APS58_RS18505	1713		old_locus_tag=APS58_3737
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4047697	4049409	+	WP_011796319.1	WP_011796319.1		dipeptide ABC transporter ATP-binding protein		69635515	APS58_RS18505	1713	570	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4049467	4051773	-						69635516	APS58_RS18510	2307		old_locus_tag=APS58_3738
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4049467	4051773	-	WP_048857715.1	WP_048857715.1		diguanylate cyclase		69635516	APS58_RS18510	2307	768	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4051852	4052904	-						69635517	APS58_RS18515	1053		old_locus_tag=APS58_3739
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4051852	4052904	-	WP_011796317.1	WP_011796317.1		AI-2E family transporter		69635517	APS58_RS18515	1053	350	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4053130	4056009	+						69635518	APS58_RS18520	2880		old_locus_tag=APS58_3740
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4053130	4056009	+	WP_011796316.1	WP_011796316.1		2-oxoglutarate dehydrogenase E1 component		69635518	APS58_RS18520	2880	959	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4056084	4057367	+					odhB	69635519	APS58_RS18525	1284		old_locus_tag=APS58_3741
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4056084	4057367	+	WP_011796315.1	WP_011796315.1		2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase	odhB	69635519	APS58_RS18525	1284	427	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4057620	4059047	+					lpdA	69635520	APS58_RS18530	1428		old_locus_tag=APS58_3742
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4057620	4059047	+	WP_011796314.1	WP_011796314.1		dihydrolipoyl dehydrogenase	lpdA	69635520	APS58_RS18530	1428	475	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4059165	4060262	+						69635521	APS58_RS18535	1098		old_locus_tag=APS58_3743
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4059165	4060262	+	WP_061855872.1	WP_061855872.1		cell division protein ZapE		69635521	APS58_RS18535	1098	365	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4060286	4061038	+						69635522	APS58_RS18540	753		old_locus_tag=APS58_3744
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4060286	4061038	+	WP_046060083.1	WP_046060083.1		hypothetical protein		69635522	APS58_RS18540	753	250	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4061086	4061889	-						69635523	APS58_RS18545	804		old_locus_tag=APS58_3745
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4061086	4061889	-	WP_011796311.1	WP_011796311.1		protein phosphatase 2C domain-containing protein		69635523	APS58_RS18545	804	267	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4062027	4064249	+						69635524	APS58_RS18550	2223		old_locus_tag=APS58_3746
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4062027	4064249	+	WP_011796310.1	WP_011796310.1		ATP-dependent DNA helicase		69635524	APS58_RS18550	2223	740	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4064212	4065009	-						69635525	APS58_RS18555	798		old_locus_tag=APS58_3747
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4064212	4065009	-	WP_061855870.1	WP_061855870.1		outer membrane protein assembly factor BamD		69635525	APS58_RS18555	798	265	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4065155	4068700	+					dnaE	69635526	APS58_RS18560	3546		old_locus_tag=APS58_3748
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4065155	4068700	+	WP_017438386.1	WP_017438386.1		DNA polymerase III subunit alpha	dnaE	69635526	APS58_RS18560	3546	1181	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4068904	4069263	+					clpS	69635527	APS58_RS18565	360		old_locus_tag=APS58_3749
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4068904	4069263	+	WP_170838053.1	WP_170838053.1		ATP-dependent Clp protease adapter ClpS	clpS	69635527	APS58_RS18565	360	119	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4069321	4071672	+					clpA	69635528	APS58_RS18570	2352		old_locus_tag=APS58_3750
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4069321	4071672	+	WP_017438384.1	WP_017438384.1		ATP-dependent Clp protease ATP-binding subunit ClpA	clpA	69635528	APS58_RS18570	2352	783	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4071807	4073219	-						69635529	APS58_RS18575	1413		old_locus_tag=APS58_3751
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4071807	4073219	-	WP_011796305.1	WP_011796305.1		lytic murein transglycosylase		69635529	APS58_RS18575	1413	470	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4073299	4074735	+					sbcB	69635530	APS58_RS18580	1437		old_locus_tag=APS58_3752
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4073299	4074735	+	WP_011796304.1	WP_011796304.1		exodeoxyribonuclease I	sbcB	69635530	APS58_RS18580	1437	478	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4074707	4075636	+						69635531	APS58_RS18585	930		old_locus_tag=APS58_3753
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4074707	4075636	+	WP_011796303.1	WP_011796303.1		NAD-dependent protein deacetylase		69635531	APS58_RS18585	930	309	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4075749	4077848	+						69635532	APS58_RS18590	2100		old_locus_tag=APS58_3754
CDS	with_protein	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4075749	4077848	+	WP_011796302.1	WP_011796302.1		sigma-54-dependent Fis family transcriptional regulator		69635532	APS58_RS18590	2100	699	
gene	protein_coding	GCF_001593665.2	Primary Assembly	chromosome		NZ_CP029373.1	4077874	4078260	-						69635533	APS58_RS18595	387		old_locus_tag=APS58_3755
