# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4817734	4819866	-	WP_013596572.1	WP_013596572.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein		34238814	ACAV_RS20890	2133	710	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4819981	4820898	+						34238813	ACAV_RS20895	918		old_locus_tag=Acav_4216
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4819981	4820898	+	WP_013596573.1	WP_013596573.1		LysR family transcriptional regulator		34238813	ACAV_RS20895	918	305	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4820921	4821550	-						34238801	ACAV_RS20900	630		old_locus_tag=Acav_4217
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4820921	4821550	-	WP_041829403.1	WP_041829403.1		LysE family transporter		34238801	ACAV_RS20900	630	209	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4821644	4822111	+						34238800	ACAV_RS20905	468		old_locus_tag=Acav_4218
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4821644	4822111	+	WP_013596575.1	WP_013596575.1		Lrp/AsnC family transcriptional regulator		34238800	ACAV_RS20905	468	155	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4822192	4823067	-					htpX	34238798	ACAV_RS20910	876		old_locus_tag=Acav_4219
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4822192	4823067	-	WP_011797329.1	WP_011797329.1		protease HtpX	htpX	34238798	ACAV_RS20910	876	291	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4823180	4824016	-						34238794	ACAV_RS20915	837		old_locus_tag=Acav_4220
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4823180	4824016	-	WP_013596576.1	WP_013596576.1		DUF3025 domain-containing protein		34238794	ACAV_RS20915	837	278	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4824013	4824909	-						34238791	ACAV_RS20920	897		old_locus_tag=Acav_4221
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4824013	4824909	-	WP_013596577.1	WP_013596577.1		NYN domain-containing protein		34238791	ACAV_RS20920	897	298	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4824913	4825998	-					pyrC	34238782	ACAV_RS20925	1086		old_locus_tag=Acav_4222
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4824913	4825998	-	WP_013596578.1	WP_013596578.1		dihydroorotase	pyrC	34238782	ACAV_RS20925	1086	361	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4826216	4827391	-						34238781	ACAV_RS20930	1176		old_locus_tag=Acav_4223
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4826216	4827391	-	WP_013596579.1	WP_013596579.1		ATP-binding protein		34238781	ACAV_RS20930	1176	391	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4827384	4828130	-						34238779	ACAV_RS20935	747		old_locus_tag=Acav_4224
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4827384	4828130	-	WP_013596580.1	WP_013596580.1		response regulator		34238779	ACAV_RS20935	747	248	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4828309	4829730	+						34238763	ACAV_RS20940	1422		old_locus_tag=Acav_4225
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4828309	4829730	+	WP_041828839.1	WP_041828839.1		efflux transporter outer membrane subunit		34238763	ACAV_RS20940	1422	473	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4829727	4830863	+						34238760	ACAV_RS20945	1137		old_locus_tag=Acav_4226
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4829727	4830863	+	WP_013596582.1	WP_013596582.1		ABC transporter permease		34238760	ACAV_RS20945	1137	378	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4830860	4831606	+						34238744	ACAV_RS20950	747		old_locus_tag=Acav_4227
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4830860	4831606	+	WP_013596583.1	WP_013596583.1		ABC transporter ATP-binding protein		34238744	ACAV_RS20950	747	248	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4831603	4832574	+						34238743	ACAV_RS20955	972		old_locus_tag=Acav_4228
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4831603	4832574	+	WP_013596584.1	WP_013596584.1		HlyD family efflux transporter periplasmic adaptor subunit		34238743	ACAV_RS20955	972	323	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4832663	4833328	+						34238742	ACAV_RS20960	666		old_locus_tag=Acav_4229
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4832663	4833328	+	WP_049791171.1	WP_049791171.1		MtnX-like HAD-IB family phosphatase		34238742	ACAV_RS20960	666	221	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4833355	4834269	+						34238725	ACAV_RS20965	915		old_locus_tag=Acav_4230
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4833355	4834269	+	WP_041828840.1	WP_041828840.1		alpha/beta fold hydrolase		34238725	ACAV_RS20965	915	304	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4834266	4834652	+						34238717	ACAV_RS20970	387		old_locus_tag=Acav_4231
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4834266	4834652	+	WP_013596587.1	WP_013596587.1		EamA family transporter		34238717	ACAV_RS20970	387	128	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4834657	4835070	+						34238715	ACAV_RS20975	414		old_locus_tag=Acav_4232
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4834657	4835070	+	WP_013596588.1	WP_013596588.1		EamA family transporter		34238715	ACAV_RS20975	414	137	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4835060	4836310	+						34238714	ACAV_RS20980	1251		old_locus_tag=Acav_4233
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4835060	4836310	+	WP_013596589.1	WP_013596589.1		DegT/DnrJ/EryC1/StrS family aminotransferase		34238714	ACAV_RS20980	1251	416	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4836323	4837231	-						34238700	ACAV_RS20985	909		old_locus_tag=Acav_4234
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4836323	4837231	-	WP_013596590.1	WP_013596590.1		arginase family protein		34238700	ACAV_RS20985	909	302	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4837228	4838295	-						34238697	ACAV_RS20990	1068		old_locus_tag=Acav_4235
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4837228	4838295	-	WP_013596591.1	WP_013596591.1		GNAT family N-acetyltransferase		34238697	ACAV_RS20990	1068	355	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4838302	4839678	-						34238688	ACAV_RS20995	1377		old_locus_tag=Acav_4236
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4838302	4839678	-	WP_013596592.1	WP_013596592.1		aminotransferase class III-fold pyridoxal phosphate-dependent enzyme		34238688	ACAV_RS20995	1377	458	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4839889	4840284	+						34238685	ACAV_RS24260	396		old_locus_tag=Acav_4237
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4839889	4840284	+	WP_013596593.1	WP_013596593.1		hypothetical protein		34238685	ACAV_RS24260	396	131	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4840517	4840882	+						34238684	ACAV_RS21000	366		old_locus_tag=Acav_4238
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4840517	4840882	+	WP_244875496.1	WP_244875496.1		hypothetical protein		34238684	ACAV_RS21000	366	121	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4840995	4841864	+						34238679	ACAV_RS21005	870		old_locus_tag=Acav_4239
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4840995	4841864	+	WP_013596595.1	WP_013596595.1		hypothetical protein		34238679	ACAV_RS21005	870	289	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4841972	4842886	+						34238666	ACAV_RS21010	915		old_locus_tag=Acav_4240
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4841972	4842886	+	WP_013596596.1	WP_013596596.1		hypothetical protein		34238666	ACAV_RS21010	915	304	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4842900	4848761	-					uvrA	34238664	ACAV_RS21015	5862		old_locus_tag=Acav_4241
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4842900	4848761	-	WP_013596597.1	WP_013596597.1		excinuclease ABC subunit UvrA	uvrA	34238664	ACAV_RS21015	5862	1953	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4849029	4850150	+						34238651	ACAV_RS21020	1122		old_locus_tag=Acav_4242
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4849029	4850150	+	WP_013596598.1	WP_013596598.1		ABC transporter substrate-binding protein		34238651	ACAV_RS21020	1122	373	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4850259	4850444	-						34238648	ACAV_RS21025	186		old_locus_tag=Acav_4243
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4850259	4850444	-	WP_013596599.1	WP_013596599.1		hypothetical protein		34238648	ACAV_RS21025	186	61	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4850558	4851568	-						34238646	ACAV_RS21030	1011		old_locus_tag=Acav_4244
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4850558	4851568	-	WP_013596600.1	WP_013596600.1		porin		34238646	ACAV_RS21030	1011	336	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4852030	4853688	-						34238641	ACAV_RS21035	1659		old_locus_tag=Acav_4245
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4852030	4853688	-	WP_013596601.1	WP_013596601.1		MHS family MFS transporter		34238641	ACAV_RS21035	1659	552	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4853861	4854511	-						34238638	ACAV_RS21040	651		old_locus_tag=Acav_4246
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4853861	4854511	-	WP_013596602.1	WP_013596602.1		2-hydroxychromene-2-carboxylate isomerase		34238638	ACAV_RS21040	651	216	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4854508	4854795	-						34238636	ACAV_RS21045	288		old_locus_tag=Acav_4247
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4854508	4854795	-	WP_013596603.1	WP_013596603.1		DUF1289 domain-containing protein		34238636	ACAV_RS21045	288	95	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4854792	4855295	-						34238631	ACAV_RS21050	504		old_locus_tag=Acav_4248
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4854792	4855295	-	WP_013596604.1	WP_013596604.1		YbaK/EbsC family protein		34238631	ACAV_RS21050	504	167	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4855368	4856279	-						34238630	ACAV_RS21055	912		old_locus_tag=Acav_4249
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4855368	4856279	-	WP_013596605.1	WP_013596605.1		hydroxymethylglutaryl-CoA lyase		34238630	ACAV_RS21055	912	303	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4856320	4857246	-						34238627	ACAV_RS21060	927		old_locus_tag=Acav_4250
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4856320	4857246	-	WP_013596606.1	WP_013596606.1		glyoxylate/hydroxypyruvate reductase A		34238627	ACAV_RS21060	927	308	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4857307	4859340	-						34238626	ACAV_RS21065	2034		old_locus_tag=Acav_4251
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4857307	4859340	-	WP_013596607.1	WP_013596607.1		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha		34238626	ACAV_RS21065	2034	677	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4859375	4860100	-						34238625	ACAV_RS21070	726		old_locus_tag=Acav_4252
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4859375	4860100	-	WP_013596608.1	WP_013596608.1		DUF4126 domain-containing protein		34238625	ACAV_RS21070	726	241	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4860125	4860928	-						34238624	ACAV_RS21075	804		old_locus_tag=Acav_4253
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4860125	4860928	-	WP_013596609.1	WP_013596609.1		enoyl-CoA hydratase/isomerase family protein		34238624	ACAV_RS21075	804	267	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4860976	4862580	-						34238623	ACAV_RS21080	1605		old_locus_tag=Acav_4254
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4860976	4862580	-	WP_013596610.1	WP_013596610.1		methylcrotonoyl-CoA carboxylase		34238623	ACAV_RS21080	1605	534	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4862601	4864334	-						34238622	ACAV_RS21085	1734		old_locus_tag=Acav_4255
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4862601	4864334	-	WP_013596611.1	WP_013596611.1		AMP-binding protein		34238622	ACAV_RS21085	1734	577	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4864517	4865569	+						34238620	ACAV_RS21090	1053		old_locus_tag=Acav_4256
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4864517	4865569	+	WP_013596612.1	WP_013596612.1		AraC family transcriptional regulator		34238620	ACAV_RS21090	1053	350	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4865557	4867119	-						34238608	ACAV_RS21095	1563		old_locus_tag=Acav_4257
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4865557	4867119	-	WP_013596613.1	WP_013596613.1		histidine acid phosphatase		34238608	ACAV_RS21095	1563	520	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4867175	4867924	-						34238602	ACAV_RS21100	750		old_locus_tag=Acav_4258
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4867175	4867924	-	WP_013596614.1	WP_013596614.1		HAD family phosphatase		34238602	ACAV_RS21100	750	249	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4868266	4870107	-						34238600	ACAV_RS21105	1842		old_locus_tag=Acav_4259
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4868266	4870107	-	WP_013596615.1	WP_013596615.1		hybrid sensor histidine kinase/response regulator		34238600	ACAV_RS21105	1842	613	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4870170	4870604	-						34238597	ACAV_RS21110	435		old_locus_tag=Acav_4260
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4870170	4870604	-	WP_167539411.1	WP_167539411.1		hypothetical protein		34238597	ACAV_RS21110	435	144	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4870718	4871221	+						34238595	ACAV_RS21115	504		old_locus_tag=Acav_4261
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4870718	4871221	+	WP_013596617.1	WP_013596617.1		DUF421 domain-containing protein		34238595	ACAV_RS21115	504	167	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4871262	4872392	-						34238594	ACAV_RS21120	1131		old_locus_tag=Acav_4262
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4871262	4872392	-	WP_013596618.1	WP_013596618.1		acyl-CoA dehydrogenase family protein		34238594	ACAV_RS21120	1131	376	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4872455	4873555	-						34238589	ACAV_RS21125	1101		old_locus_tag=Acav_4263
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4872455	4873555	-	WP_013596619.1	WP_013596619.1		acyltransferase		34238589	ACAV_RS21125	1101	366	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4873590	4874288	-						34238586	ACAV_RS21130	699		old_locus_tag=Acav_4264
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4873590	4874288	-	WP_244875497.1	WP_244875497.1		SDR family oxidoreductase		34238586	ACAV_RS21130	699	232	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4874285	4875469	-						34238585	ACAV_RS21135	1185		old_locus_tag=Acav_4265
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4874285	4875469	-	WP_013596621.1	WP_013596621.1		acetyl-CoA C-acyltransferase		34238585	ACAV_RS21135	1185	394	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4875553	4877355	-					aceK	34238584	ACAV_RS21140	1803		old_locus_tag=Acav_4266
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4875553	4877355	-	WP_013596622.1	WP_013596622.1		bifunctional isocitrate dehydrogenase kinase/phosphatase	aceK	34238584	ACAV_RS21140	1803	600	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4877395	4878057	-					can	34238583	ACAV_RS21145	663		old_locus_tag=Acav_4267
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4877395	4878057	-	WP_013596623.1	WP_013596623.1		carbonate dehydratase	can	34238583	ACAV_RS21145	663	220	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4878088	4879275	-						34238581	ACAV_RS21150	1188		old_locus_tag=Acav_4268
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4878088	4879275	-	WP_013596624.1	WP_013596624.1		isovaleryl-CoA dehydrogenase		34238581	ACAV_RS21150	1188	395	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4879375	4879788	-						34238574	ACAV_RS21155	414		old_locus_tag=Acav_4269
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4879375	4879788	-	WP_013596625.1	WP_013596625.1		MerR family DNA-binding transcriptional regulator		34238574	ACAV_RS21155	414	137	
gene	rRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4880101	4880213	-					rrf	34238573	ACAV_RS21160	113		old_locus_tag=Acav_R0051
rRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4880101	4880213	-				5S ribosomal RNA	rrf	34238573	ACAV_RS21160	113		
gene	rRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4880332	4883209	-						34238570	ACAV_RS21165	2878		old_locus_tag=Acav_R0052
rRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4880332	4883209	-				23S ribosomal RNA		34238570	ACAV_RS21165	2878		
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4883571	4883646	-						34238569	ACAV_RS21170	76		old_locus_tag=Acav_R0053
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4883571	4883646	-				tRNA-Ala		34238569	ACAV_RS21170	76		anticodon=TGC
gene	tRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4883678	4883754	-						34238567	ACAV_RS21175	77		old_locus_tag=Acav_R0054
tRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4883678	4883754	-				tRNA-Ile		34238567	ACAV_RS21175	77		anticodon=GAT
gene	rRNA	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4883826	4885354	-						34238566	ACAV_RS21180	1529		old_locus_tag=Acav_R0055
rRNA		GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4883826	4885354	-				16S ribosomal RNA		34238566	ACAV_RS21180	1529		
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4885915	4887804	+						34238565	ACAV_RS21185	1890		old_locus_tag=Acav_4270
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4885915	4887804	+	WP_013596626.1	WP_013596626.1		ATP-binding cassette domain-containing protein		34238565	ACAV_RS21185	1890	629	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4887854	4888954	-						34238564	ACAV_RS21190	1101		old_locus_tag=Acav_4271
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4887854	4888954	-	WP_013596627.1	WP_013596627.1		chemotaxis response regulator protein-glutamate methylesterase		34238564	ACAV_RS21190	1101	366	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4888974	4889735	-					cheD	34238556	ACAV_RS21195	762		old_locus_tag=Acav_4272
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4888974	4889735	-	WP_013596628.1	WP_013596628.1		chemoreceptor glutamine deamidase CheD	cheD	34238556	ACAV_RS21195	762	253	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4889762	4890646	-						34238549	ACAV_RS21200	885		old_locus_tag=Acav_4273
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4889762	4890646	-	WP_013596629.1	WP_013596629.1		methyltransferase domain-containing protein		34238549	ACAV_RS21200	885	294	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4890761	4891261	-						34238547	ACAV_RS21205	501		old_locus_tag=Acav_4274
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4890761	4891261	-	WP_013596630.1	WP_013596630.1		chemotaxis protein CheW		34238547	ACAV_RS21205	501	166	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4891295	4893478	-						34238545	ACAV_RS21210	2184		old_locus_tag=Acav_4275
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4891295	4893478	-	WP_013596631.1	WP_013596631.1		chemotaxis protein CheW		34238545	ACAV_RS21210	2184	727	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4893515	4893877	-						34238544	ACAV_RS21215	363		old_locus_tag=Acav_4276
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4893515	4893877	-	WP_011797390.1	WP_011797390.1		response regulator		34238544	ACAV_RS21215	363	120	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4893927	4894373	-						34238543	ACAV_RS21220	447		old_locus_tag=Acav_4277
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4893927	4894373	-	WP_011797391.1	WP_011797391.1		hypothetical protein		34238543	ACAV_RS21220	447	148	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4894565	4895668	+						34238540	ACAV_RS21225	1104		old_locus_tag=Acav_4278
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4894565	4895668	+	WP_013596632.1	WP_013596632.1		response regulator		34238540	ACAV_RS21225	1104	367	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4895665	4896294	+						34238539	ACAV_RS21230	630		old_locus_tag=Acav_4279
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4895665	4896294	+	WP_011797393.1	WP_011797393.1		response regulator transcription factor		34238539	ACAV_RS21230	630	209	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4896307	4897077	-					fliR	34238538	ACAV_RS21235	771		old_locus_tag=Acav_4280
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4896307	4897077	-	WP_013596633.1	WP_013596633.1		flagellar biosynthetic protein FliR	fliR	34238538	ACAV_RS21235	771	256	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4897085	4897354	-					fliQ	34238537	ACAV_RS21240	270		old_locus_tag=Acav_4281
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4897085	4897354	-	WP_013596634.1	WP_013596634.1		flagellar biosynthesis protein FliQ	fliQ	34238537	ACAV_RS21240	270	89	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4897376	4898167	-					fliP	34238534	ACAV_RS21245	792		old_locus_tag=Acav_4282
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4897376	4898167	-	WP_174270284.1	WP_174270284.1		flagellar type III secretion system pore protein FliP	fliP	34238534	ACAV_RS21245	792	263	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4898160	4898525	-						34238533	ACAV_RS21250	366		old_locus_tag=Acav_4283
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4898160	4898525	-	WP_013596636.1	WP_013596636.1		flagellar biosynthetic protein FliO		34238533	ACAV_RS21250	366	121	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4898545	4898991	-					fliN	34238530	ACAV_RS21255	447		old_locus_tag=Acav_4284
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4898545	4898991	-	WP_013596637.1	WP_013596637.1		flagellar motor switch protein FliN	fliN	34238530	ACAV_RS21255	447	148	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4898981	4899985	-					fliM	34238525	ACAV_RS21260	1005		old_locus_tag=Acav_4285
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4898981	4899985	-	WP_013596638.1	WP_013596638.1		flagellar motor switch protein FliM	fliM	34238525	ACAV_RS21260	1005	334	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4900004	4900591	-						34238523	ACAV_RS21265	588		old_locus_tag=Acav_4286
