# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3589278	3590702	+							H9L24_RS17005	1425		old_locus_tag=H9L24_17005
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3589278	3590702	+	WP_187735640.1	WP_187735640.1		NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta			H9L24_RS17005	1425	474	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3590872	3592551	+							H9L24_RS17010	1680		old_locus_tag=H9L24_17010
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3590872	3592551	+	WP_187735641.1	WP_187735641.1		long-chain-fatty-acid--CoA ligase			H9L24_RS17010	1680	559	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3592639	3593649	+							H9L24_RS17015	1011		old_locus_tag=H9L24_17015
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3592639	3593649	+	WP_187735642.1	WP_187735642.1		ABC transporter permease subunit			H9L24_RS17015	1011	336	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3593660	3594562	+							H9L24_RS17020	903		old_locus_tag=H9L24_17020
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3593660	3594562	+	WP_187735643.1	WP_187735643.1		ABC transporter permease subunit			H9L24_RS17020	903	300	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3594726	3595768	+							H9L24_RS17025	1043		pseudo;old_locus_tag=H9L24_17025
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3594726	3595768	+				ABC transporter ATP-binding protein			H9L24_RS17025	1043		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3595765	3596784	+							H9L24_RS17030	1020		old_locus_tag=H9L24_17030
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3595765	3596784	+	WP_187735644.1	WP_187735644.1		dipeptide ABC transporter ATP-binding protein			H9L24_RS17030	1020	339	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3596862	3598421	+							H9L24_RS17035	1560		old_locus_tag=H9L24_17035
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3596862	3598421	+	WP_246483738.1	WP_246483738.1		ABC transporter substrate-binding protein			H9L24_RS17035	1560	519	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3598528	3599277	+							H9L24_RS17040	750		old_locus_tag=H9L24_17040
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3598528	3599277	+	WP_187735646.1	WP_187735646.1		5'-methylthioadenosine/adenosylhomocysteine nucleosidase			H9L24_RS17040	750	249	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3599323	3600309	-					corA		H9L24_RS17045	987		old_locus_tag=H9L24_17045
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3599323	3600309	-	WP_187735647.1	WP_187735647.1		magnesium/cobalt transporter CorA	corA		H9L24_RS17045	987	328	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3600496	3600975	-							H9L24_RS22880	480		old_locus_tag=H9L24_17050
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3600496	3600975	-	WP_187735648.1	WP_187735648.1		DNA polymerase			H9L24_RS22880	480	159	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3601244	3601726	-					rimI		H9L24_RS17055	483		old_locus_tag=H9L24_17055
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3601244	3601726	-	WP_187735649.1	WP_187735649.1		ribosomal protein S18-alanine N-acetyltransferase	rimI		H9L24_RS17055	483	160	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3601723	3602427	-					tsaB		H9L24_RS17060	705		old_locus_tag=H9L24_17060
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3601723	3602427	-	WP_187735650.1	WP_187735650.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		H9L24_RS17060	705	234	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3602520	3603974	+					dacB		H9L24_RS17065	1455		old_locus_tag=H9L24_17065
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3602520	3603974	+	WP_187735651.1	WP_187735651.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB		H9L24_RS17065	1455	484	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3604146	3605054	-							H9L24_RS17070	909		old_locus_tag=H9L24_17070
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3604146	3605054	-	WP_187735652.1	WP_187735652.1		SMP-30/gluconolactonase/LRE family protein			H9L24_RS17070	909	302	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3605051	3606016	-							H9L24_RS17075	966		old_locus_tag=H9L24_17075
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3605051	3606016	-	WP_187735653.1	WP_187735653.1		tripartite tricarboxylate transporter substrate-binding protein			H9L24_RS17075	966	321	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3606090	3607010	-							H9L24_RS17080	921		old_locus_tag=H9L24_17080
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3606090	3607010	-	WP_187735654.1	WP_187735654.1		hydroxyacid dehydrogenase			H9L24_RS17080	921	306	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3607020	3607700	-							H9L24_RS17085	681		old_locus_tag=H9L24_17085
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3607020	3607700	-	WP_187735655.1	WP_187735655.1		RraA family protein			H9L24_RS17085	681	226	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3607726	3608691	-							H9L24_RS17090	966		old_locus_tag=H9L24_17090
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3607726	3608691	-	WP_187735656.1	WP_187735656.1		tripartite tricarboxylate transporter substrate binding protein			H9L24_RS17090	966	321	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3608792	3609700	-							H9L24_RS17095	909		old_locus_tag=H9L24_17095
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3608792	3609700	-	WP_187735657.1	WP_187735657.1		LysR family transcriptional regulator			H9L24_RS17095	909	302	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3609902	3611461	+							H9L24_RS17100	1560		old_locus_tag=H9L24_17100
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3609902	3611461	+	WP_187735658.1	WP_187735658.1		alpha/beta hydrolase			H9L24_RS17100	1560	519	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3611486	3612181	+							H9L24_RS17105	696		old_locus_tag=H9L24_17105
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3611486	3612181	+	WP_187735659.1	WP_187735659.1		outer membrane beta-barrel protein			H9L24_RS17105	696	231	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3612276	3613229	-							H9L24_RS17110	954		old_locus_tag=H9L24_17110
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3612276	3613229	-	WP_187735660.1	WP_187735660.1		SGNH/GDSL hydrolase family protein			H9L24_RS17110	954	317	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3613297	3614286	-							H9L24_RS17115	990		old_locus_tag=H9L24_17115
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3613297	3614286	-	WP_187735661.1	WP_187735661.1		L-threonylcarbamoyladenylate synthase			H9L24_RS17115	990	329	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3614300	3615460	-							H9L24_RS17120	1161		old_locus_tag=H9L24_17120
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3614300	3615460	-	WP_187735662.1	WP_187735662.1		5-(carboxyamino)imidazole ribonucleotide synthase			H9L24_RS17120	1161	386	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3615543	3616040	-					purE		H9L24_RS17125	498		old_locus_tag=H9L24_17125
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3615543	3616040	-	WP_187735663.1	WP_187735663.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE		H9L24_RS17125	498	165	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3616152	3617060	+					trxA		H9L24_RS17130	909		old_locus_tag=H9L24_17130
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3616152	3617060	+	WP_187735664.1	WP_187735664.1		thioredoxin	trxA		H9L24_RS17130	909	302	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3617241	3618161	-							H9L24_RS17135	921		old_locus_tag=H9L24_17135
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3617241	3618161	-	WP_187735665.1	WP_187735665.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			H9L24_RS17135	921	306	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3618554	3618886	+					raiA		H9L24_RS17140	333		old_locus_tag=H9L24_17140
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3618554	3618886	+	WP_187735666.1	WP_187735666.1		ribosome-associated translation inhibitor RaiA	raiA		H9L24_RS17140	333	110	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3619122	3619589	+							H9L24_RS17145	468		old_locus_tag=H9L24_17145
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3619122	3619589	+	WP_187735667.1	WP_187735667.1		PTS sugar transporter subunit IIA			H9L24_RS17145	468	155	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3619609	3620565	+					hprK		H9L24_RS17150	957		old_locus_tag=H9L24_17150
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3619609	3620565	+	WP_187735668.1	WP_187735668.1		HPr(Ser) kinase/phosphatase	hprK		H9L24_RS17150	957	318	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3620639	3621055	-					fur		H9L24_RS17155	417		old_locus_tag=H9L24_17155
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3620639	3621055	-	WP_187735669.1	WP_187735669.1		ferric iron uptake transcriptional regulator	fur		H9L24_RS17155	417	138	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3621273	3621821	+							H9L24_RS17160	549		old_locus_tag=H9L24_17160
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3621273	3621821	+	WP_187735670.1	WP_187735670.1		outer membrane protein assembly factor BamE			H9L24_RS17160	549	182	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3621874	3622710	+					dapB		H9L24_RS17165	837		old_locus_tag=H9L24_17165
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3621874	3622710	+	WP_187735671.1	WP_187735671.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		H9L24_RS17165	837	278	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3622733	3623395	+							H9L24_RS17170	663		old_locus_tag=H9L24_17170
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3622733	3623395	+	WP_187735672.1	WP_187735672.1		MotA/TolQ/ExbB proton channel family protein			H9L24_RS17170	663	220	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3623414	3623839	+							H9L24_RS17175	426		old_locus_tag=H9L24_17175
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3623414	3623839	+	WP_187735673.1	WP_187735673.1		biopolymer transporter ExbD			H9L24_RS17175	426	141	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3623850	3625103	-							H9L24_RS17180	1254		old_locus_tag=H9L24_17180
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3623850	3625103	-	WP_246483739.1	WP_246483739.1		mechanosensitive ion channel family protein			H9L24_RS17180	1254	417	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3625294	3627975	+					leuS		H9L24_RS17185	2682		old_locus_tag=H9L24_17185
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3625294	3627975	+	WP_187735674.1	WP_187735674.1		leucine--tRNA ligase	leuS		H9L24_RS17185	2682	893	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3627980	3628483	+					lptE		H9L24_RS17190	504		old_locus_tag=H9L24_17190
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3627980	3628483	+	WP_187735675.1	WP_187735675.1		LPS assembly lipoprotein LptE	lptE		H9L24_RS17190	504	167	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3628560	3629609	+					holA		H9L24_RS17195	1050		old_locus_tag=H9L24_17195
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3628560	3629609	+	WP_187735676.1	WP_187735676.1		DNA polymerase III subunit delta	holA		H9L24_RS17195	1050	349	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3629636	3630856	-							H9L24_RS17200	1221		old_locus_tag=H9L24_17200
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3629636	3630856	-	WP_187735677.1	WP_187735677.1		SET domain-containing histone-lysine N-methyltransferase			H9L24_RS17200	1221	406	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3630916	3631212	-							H9L24_RS17205	297		old_locus_tag=H9L24_17205
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3630916	3631212	-	WP_187735678.1	WP_187735678.1		hypothetical protein			H9L24_RS17205	297	98	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3631300	3632579	+							H9L24_RS17210	1280		pseudo;old_locus_tag=H9L24_17210
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3631300	3632579	+				glutamate-5-semialdehyde dehydrogenase			H9L24_RS17210	1280		pseudo
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3632637	3634099	+					trkA		H9L24_RS17215	1463		pseudo;old_locus_tag=H9L24_17215
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3632637	3634099	+				Trk system potassium transporter TrkA	trkA		H9L24_RS17215	1463		pseudo
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3634113	3635578	+							H9L24_RS17220	1466		pseudo;old_locus_tag=H9L24_17220
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3634113	3635578	+				TrkH family potassium uptake protein			H9L24_RS17220	1466		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3635667	3636962	+					gshA		H9L24_RS17225	1296		old_locus_tag=H9L24_17225
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3635667	3636962	+	WP_187735679.1	WP_187735679.1		glutamate--cysteine ligase	gshA		H9L24_RS17225	1296	431	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3637146	3639014	+							H9L24_RS17230	1869		old_locus_tag=H9L24_17230
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3637146	3639014	+	WP_187735680.1	WP_187735680.1		potassium transporter Kup			H9L24_RS17230	1869	622	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3639117	3640304	+							H9L24_RS17235	1188		old_locus_tag=H9L24_17235
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3639117	3640304	+	WP_187735681.1	WP_187735681.1		benzoate/H(+) symporter BenE family transporter			H9L24_RS17235	1188	395	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3640371	3641314	+					gshB		H9L24_RS17240	944		pseudo;old_locus_tag=H9L24_17240
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3640371	3641314	+				glutathione synthase	gshB		H9L24_RS17240	944		pseudo
gene	rRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3641879	3643407	+							H9L24_RS17245	1529		old_locus_tag=H9L24_17245
rRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3641879	3643407	+				16S ribosomal RNA			H9L24_RS17245	1529		
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3643478	3643554	+							H9L24_RS17250	77		old_locus_tag=H9L24_17250
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3643478	3643554	+				tRNA-Ile			H9L24_RS17250	77		anticodon=GAT
gene	tRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3643585	3643660	+							H9L24_RS17255	76		old_locus_tag=H9L24_17255
tRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3643585	3643660	+				tRNA-Ala			H9L24_RS17255	76		anticodon=TGC
gene	rRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3644009	3646884	+							H9L24_RS17260	2876		old_locus_tag=H9L24_17260
rRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3644009	3646884	+				23S ribosomal RNA			H9L24_RS17260	2876		
gene	rRNA	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3647001	3647113	+					rrf		H9L24_RS17265	113		old_locus_tag=H9L24_17265
rRNA		GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3647001	3647113	+				5S ribosomal RNA	rrf		H9L24_RS17265	113		
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3647227	3648296	-							H9L24_RS17270	1070		pseudo;old_locus_tag=H9L24_17270
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3647227	3648296	-				MBL fold metallo-hydrolase			H9L24_RS17270	1070		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3648420	3648821	+							H9L24_RS17275	402		old_locus_tag=H9L24_17275
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3648420	3648821	+	WP_187735682.1	WP_187735682.1		MerR family DNA-binding transcriptional regulator			H9L24_RS17275	402	133	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3648871	3649332	+							H9L24_RS17280	462		old_locus_tag=H9L24_17280
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3648871	3649332	+	WP_246483466.1	WP_246483466.1		PaaI family thioesterase			H9L24_RS17280	462	153	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3649368	3650555	+							H9L24_RS17285	1188		old_locus_tag=H9L24_17285
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3649368	3650555	+	WP_187735683.1	WP_187735683.1		isovaleryl-CoA dehydrogenase			H9L24_RS17285	1188	395	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3650594	3651256	+					can		H9L24_RS17290	663		old_locus_tag=H9L24_17290
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3650594	3651256	+	WP_187735684.1	WP_187735684.1		carbonate dehydratase	can		H9L24_RS17290	663	220	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3651294	3653099	+					aceK		H9L24_RS17295	1806		old_locus_tag=H9L24_17295
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3651294	3653099	+	WP_187735685.1	WP_187735685.1		bifunctional isocitrate dehydrogenase kinase/phosphatase	aceK		H9L24_RS17295	1806	601	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3653133	3654314	+							H9L24_RS17300	1182		old_locus_tag=H9L24_17300
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3653133	3654314	+	WP_187735686.1	WP_187735686.1		acetyl-CoA C-acyltransferase			H9L24_RS17300	1182	393	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3654331	3654954	+							H9L24_RS17305	624		old_locus_tag=H9L24_17305
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3654331	3654954	+	WP_187735687.1	WP_187735687.1		pyridoxamine 5'-phosphate oxidase family protein			H9L24_RS17305	624	207	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3655021	3655689	+							H9L24_RS17310	669		old_locus_tag=H9L24_17310
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3655021	3655689	+	WP_187735688.1	WP_187735688.1		SDR family oxidoreductase			H9L24_RS17310	669	222	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3655724	3656854	+							H9L24_RS17315	1131		old_locus_tag=H9L24_17315
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3655724	3656854	+	WP_187735689.1	WP_187735689.1		acyl-CoA dehydrogenase family protein			H9L24_RS17315	1131	376	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3656866	3657432	-							H9L24_RS17320	567		old_locus_tag=H9L24_17320
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3656866	3657432	-	WP_223009114.1	WP_223009114.1		ferric reductase-like transmembrane domain-containing protein			H9L24_RS17320	567	188	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3657704	3658357	+							H9L24_RS17325	654		old_locus_tag=H9L24_17325
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3657704	3658357	+	WP_187735691.1	WP_187735691.1		TetR/AcrR family transcriptional regulator			H9L24_RS17325	654	217	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3658329	3659318	-							H9L24_RS17330	990		old_locus_tag=H9L24_17330
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3658329	3659318	-	WP_187735692.1	WP_187735692.1		tripartite tricarboxylate transporter substrate binding protein			H9L24_RS17330	990	329	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3659351	3660028	-							H9L24_RS17335	678		old_locus_tag=H9L24_17335
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3659351	3660028	-	WP_187735693.1	WP_187735693.1		AroM family protein			H9L24_RS17335	678	225	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3660090	3661010	-							H9L24_RS17340	921		old_locus_tag=H9L24_17340
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3660090	3661010	-	WP_187735694.1	WP_187735694.1		DUF1177 domain-containing protein			H9L24_RS17340	921	306	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3661010	3661714	-					pepE		H9L24_RS17345	705		old_locus_tag=H9L24_17345
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3661010	3661714	-	WP_187735695.1	WP_187735695.1		dipeptidase PepE	pepE		H9L24_RS17345	705	234	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3661763	3662548	-							H9L24_RS17350	786		old_locus_tag=H9L24_17350
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3661763	3662548	-	WP_187735696.1	WP_187735696.1		helix-turn-helix domain-containing protein			H9L24_RS17350	786	261	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3662694	3663185	-							H9L24_RS17355	492		old_locus_tag=H9L24_17355
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3662694	3663185	-	WP_187735697.1	WP_187735697.1		DUF421 domain-containing protein			H9L24_RS17355	492	163	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3663290	3663997	+							H9L24_RS17360	708		old_locus_tag=H9L24_17360
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3663290	3663997	+	WP_187735698.1	WP_187735698.1		DUF4197 domain-containing protein			H9L24_RS17360	708	235	
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3663994	3664392	+							H9L24_RS17365	399		old_locus_tag=H9L24_17365
CDS	with_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3663994	3664392	+	WP_187735699.1	WP_187735699.1		hypothetical protein			H9L24_RS17365	399	132	
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3664436	3665097	+							H9L24_RS17370	662		pseudo;old_locus_tag=H9L24_17370
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3664436	3665097	+				HAD family phosphatase			H9L24_RS17370	662		pseudo
gene	pseudogene	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3665146	3666437	-							H9L24_RS17375	1292		pseudo;old_locus_tag=H9L24_17375
CDS	without_protein	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3665146	3666437	-				hydroxymethylglutaryl-CoA reductase, degradative			H9L24_RS17375	1292		pseudo
gene	protein_coding	GCF_014489595.1	Primary Assembly	chromosome		NZ_CP060790.1	3666496	3667890	+							H9L24_RS17380	1395		old_locus_tag=H9L24_17380
